,OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,FullBath,TotalBsmtSF,ExterQual_E,BsmtQual_E,KitchenQual_E,Neighborhood_E,GarageFinish_E,OverallQual2,YearBuilt2,TotalBsmtSF2,Neighborhood_E2,GrLivArea2,SalePrice
921,5,7.696667081526462,0,1900,0.0,2,1272,2.0,3.0,2.0,5.0,1.0,25,3610000,1617984,25.0,59.23868416385306,145900
922,6,7.183111701743281,2,2005,5.986452005284438,2,1316,3.0,4.0,3.0,15.0,4.0,36,4020025,1731856,225.0,51.59709371972125,169990
923,6,7.388946097618437,2,1993,6.280395838960195,2,1604,3.0,4.0,3.0,13.0,3.0,36,3972049,2572816,169.0,54.59652443351072,193000
924,6,7.430707082545968,2,1980,6.418364935936212,2,1686,2.0,4.0,2.0,14.0,2.0,36,3920400,2842596,196.0,55.215407746598814,207500
925,5,7.027314514039777,2,1977,6.293419278846481,2,1126,2.0,4.0,4.0,14.0,3.0,25,3908529,1267876,196.0,49.383149279234104,175000
926,8,7.772752716468742,3,2003,6.48768401848461,2,1181,3.0,4.0,4.0,24.0,4.0,64,4012009,1394761,576.0,60.41568479137221,285000
927,7,7.590346945602565,2,1968,6.18826412308259,2,832,2.0,3.0,2.0,14.0,3.0,49,3873024,692224,196.0,57.61336675461819,176000
928,8,7.489412083508719,2,2001,6.259581464064923,2,1753,3.0,4.0,4.0,17.0,3.0,64,4004001,3073009,289.0,56.09129335660641,236500
929,7,7.71289096149013,2,1997,6.466144724237619,2,964,2.0,4.0,3.0,15.0,4.0,49,3988009,929296,225.0,59.48868698383614,222000
930,8,7.2909747781429814,3,2007,6.415096959171596,2,1466,3.0,4.0,3.0,22.0,4.0,64,4028049,2149156,484.0,53.1583132155171,201000
931,5,6.8308742346461795,1,1965,6.063785208687608,1,925,2.0,3.0,2.0,11.0,2.0,25,3861225,855625,121.0,46.66084280955303,117500
932,9,7.552762084214147,3,2006,6.670766320845874,2,1905,4.0,5.0,4.0,20.0,4.0,81,4024036,3629025,400.0,57.044215100742825,320000
933,7,7.313886831633462,2,2004,6.3473892096560105,2,1500,3.0,4.0,3.0,17.0,3.0,49,4016016,2250000,289.0,53.492940585941355,190000
934,7,7.635303886259415,2,1960,6.226536669287466,2,585,2.0,4.0,3.0,11.0,3.0,49,3841600,342225,121.0,58.297865435528124,242000
935,4,6.617402977974478,2,1926,6.270988431858299,1,600,2.0,2.0,2.0,4.0,2.0,16,3709476,360000,16.0,43.79002217290549,79900
936,7,7.0909098220799835,2,2003,6.320768294250582,2,1176,3.0,4.0,3.0,13.0,3.0,49,4012009,1382976,169.0,50.28100210487038,184900
937,7,7.586803535162581,2,2005,6.536691597591305,2,1113,3.0,4.0,3.0,20.0,3.0,49,4020025,1238769,400.0,57.55958788115543,253000
938,7,7.5822291942764615,3,2006,6.767343125265392,2,1391,3.0,4.0,3.0,17.0,3.0,49,4024036,1934881,289.0,57.49019955453828,239799
939,7,7.784889295655098,1,1940,5.857933154483459,2,1032,2.0,3.0,2.0,19.0,2.0,49,3763600,1065024,361.0,60.604501345605335,244400
940,6,7.455298485683291,2,1976,6.354370040797351,2,1728,2.0,3.0,2.0,12.0,2.0,36,3904576,2985984,144.0,55.58147551063157,150900
941,7,7.630946580890459,2,1999,5.968707559985366,2,992,3.0,4.0,3.0,15.0,3.0,49,3996001,984064,225.0,58.23134572040379,214000
942,4,7.273092595999522,0,1977,0.0,2,1440,2.0,4.0,2.0,5.0,1.0,16,3908529,2073600,25.0,52.897875909983064,150000
943,5,7.398174092970465,2,1967,6.3578422665081,2,1632,2.0,3.0,2.0,12.0,2.0,25,3869089,2663424,144.0,54.73297990989936,143000
944,6,7.20414929203594,2,1958,6.26530121273771,1,819,2.0,3.0,3.0,22.0,3.0,36,3833764,670761,484.0,51.899767021941926,137500
945,5,7.533693709848633,2,1890,6.124683390894205,1,1088,2.0,3.0,2.0,6.0,2.0,25,3572100,1183744,36.0,56.756540913812856,124900
946,5,7.0431599159883405,1,1959,6.680854678790215,1,1144,2.0,3.0,2.0,11.0,3.0,25,3837681,1308736,121.0,49.606101602184886,143000
947,8,7.396335293800808,3,2002,6.695798917058491,2,1616,3.0,4.0,3.0,22.0,4.0,64,4008004,2611456,484.0,54.705775778323485,270000
948,7,7.482681828154651,2,2002,6.163314804034641,2,936,3.0,4.0,3.0,17.0,3.0,49,4008004,876096,289.0,55.99052734139583,192500
949,6,7.231287004327616,2,1972,6.517671272912275,1,1161,2.0,3.0,3.0,14.0,3.0,36,3888784,1347921,196.0,52.29151173895746,197500
950,5,6.762729506931879,2,1950,6.580639137284949,1,864,2.0,3.0,3.0,11.0,3.0,25,3802500,746496,121.0,45.734510383927095,129000
951,5,6.873163834212518,1,1965,5.707110264748875,1,828,2.0,3.0,2.0,13.0,2.0,25,3861225,685584,169.0,47.24038109192691,119900
952,5,6.645090969505644,1,1972,5.983936280687191,1,768,2.0,4.0,2.0,17.0,4.0,25,3888784,589824,289.0,44.15723399300546,133900
953,5,7.585281078639126,2,1969,6.274762021241939,2,784,2.0,3.0,2.0,12.0,3.0,25,3876961,614656,144.0,57.536489041960735,172000
954,6,6.8885724595653635,0,1975,0.0,2,945,2.0,4.0,2.0,5.0,1.0,36,3900625,893025,25.0,47.4524305306824,127500
955,6,7.580189417944541,2,1946,6.20050917404269,2,979,2.0,4.0,2.0,18.0,2.0,36,3786916,958441,324.0,57.4592716119184,145000
956,6,7.114769448366463,2,1980,6.137727054086234,1,561,2.0,4.0,2.0,8.0,4.0,36,3920400,314721,64.0,50.61994430340882,124000
957,5,6.964135612418245,2,1962,6.3578422665081,1,1057,2.0,3.0,2.0,7.0,4.0,25,3849444,1117249,49.0,48.49918482815204,132000
958,7,7.198931240688173,2,2003,6.2766434893416445,2,1337,3.0,4.0,3.0,17.0,3.0,49,4012009,1787569,289.0,51.82461100815616,185000
959,7,7.256297239690681,2,1999,6.184148890937483,2,696,3.0,4.0,3.0,20.0,2.0,49,3996001,484416,400.0,52.65384963074259,155000
960,5,6.755768921984255,0,1958,0.0,1,858,2.0,3.0,2.0,4.0,1.0,25,3833764,736164,16.0,45.6404137272483,116500
961,6,7.96311205897929,2,1977,6.429719478039138,2,1330,2.0,4.0,2.0,14.0,4.0,36,3908529,1768900,196.0,63.411153663861384,272000
962,6,7.3453648404168685,2,1976,6.089044875446846,2,804,2.0,4.0,3.0,10.0,2.0,36,3904576,646416,100.0,53.95438463883233,155000
963,9,7.496097345175956,2,2007,6.555356891810665,2,1800,3.0,5.0,4.0,17.0,4.0,81,4028049,3240000,289.0,56.191475408354016,239000
964,7,7.546974117516527,2,2002,6.236369590203704,2,817,3.0,4.0,3.0,22.0,4.0,49,4008004,667489,484.0,56.95681833046436,214900
965,6,7.3031700512368,2,2005,5.976350909297934,2,783,3.0,4.0,3.0,15.0,4.0,36,4020025,613089,225.0,53.33629279728213,178900
966,5,7.1770187659099,1,1940,5.54907608489522,1,728,3.0,3.0,2.0,18.0,2.0,25,3763600,529984,324.0,51.50959836622287,160000
967,5,7.002155954403621,1,1955,5.564520407322694,1,1098,2.0,3.0,2.0,11.0,2.0,25,3822025,1205604,121.0,49.03018800979009,135000
968,3,6.876264611890766,0,1910,0.0,1,600,2.0,3.0,2.0,6.0,1.0,9,3648100,360000,36.0,47.283015012741274,37900
969,6,6.999422467507961,1,1958,5.579729825986222,1,588,2.0,3.0,2.0,11.0,3.0,36,3833764,345744,121.0,48.99191487865524,140000
970,4,7.084226422097916,0,1949,0.0,1,720,2.0,3.0,2.0,11.0,1.0,16,3798601,518400,121.0,50.186263999550235,135000
971,7,7.394493107219038,2,2003,6.163314804034641,2,764,3.0,4.0,3.0,24.0,3.0,49,4012009,583696,576.0,54.67852831270986,173000
972,6,6.823286122355687,1,1979,5.579729825986222,2,918,2.0,4.0,2.0,13.0,2.0,36,3916441,842724,169.0,46.557233507531706,99500
973,7,7.264730177929867,2,2007,6.175867270105761,2,1428,3.0,4.0,3.0,20.0,4.0,49,4028049,2039184,400.0,52.77630455812492,182000
974,7,7.61085279039525,2,1910,6.278521424165844,1,728,2.0,4.0,3.0,4.0,2.0,49,3648100,529984,16.0,57.92508019706717,167500
975,7,7.232010331664759,2,2000,6.19644412779452,2,673,3.0,4.0,3.0,20.0,2.0,49,4000000,452929,400.0,52.30197343730581,165000
976,4,6.76849321164863,0,1923,0.0,1,440,2.0,4.0,1.0,4.0,1.0,16,3697929,193600,16.0,45.81250035613358,85500
977,7,7.124478262493424,2,2006,6.345636360828596,1,1241,3.0,4.0,3.0,20.0,4.0,49,4024036,1540081,400.0,50.75819051274132,199900
978,4,6.796823718274855,2,1954,5.993961427306569,1,894,2.0,3.0,2.0,5.0,2.0,16,3818116,799236,25.0,46.19681265730363,110000
979,5,7.022868086082641,2,1963,6.175867270105761,1,1121,2.0,3.0,2.0,7.0,2.0,25,3853369,1256641,49.0,49.32067615451806,139000
980,7,6.907755278982137,2,1961,6.3784261836515865,1,944,4.0,3.0,4.0,11.0,3.0,49,3845521,891136,121.0,47.71708299430558,178400
981,8,7.868254265520613,3,1998,6.517671272912275,2,1225,3.0,4.0,3.0,25.0,4.0,64,3992004,1500625,625.0,61.90942518688332,336000
982,7,7.144407180321139,2,2007,5.963579343618446,2,1266,3.0,4.0,3.0,16.0,4.0,49,4028049,1602756,256.0,51.04255395822424,159895
983,8,7.736743682453495,2,2002,6.659293919683638,2,1128,3.0,4.0,3.0,17.0,2.0,64,4008004,1272384,289.0,59.857202807984066,255900
984,5,7.45876269238096,2,1977,6.29156913955832,2,0,2.0,1.0,3.0,12.0,2.0,25,3908529,0,144.0,55.633140901254066,126000
985,5,7.060476365999801,1,1950,5.484796933490655,1,1164,2.0,3.0,2.0,5.0,2.0,25,3802500,1354896,25.0,49.850326514841754,125000
986,6,7.400009517162692,1,1910,5.545177444479562,1,485,2.0,3.0,3.0,6.0,2.0,36,3648100,235225,36.0,54.76014085409842,117000
987,9,7.57095858316901,3,2009,6.408528791059498,2,1930,4.0,5.0,4.0,24.0,4.0,81,4036081,3724900,576.0,57.3194138680605,395192
988,6,7.616283561580385,2,1976,6.313548046277095,2,848,2.0,3.0,3.0,14.0,4.0,36,3904576,719104,196.0,58.00777529039959,195000
989,7,7.3632795869630385,2,2006,6.421622267806518,2,770,3.0,4.0,3.0,20.0,3.0,49,4024036,592900,400.0,54.217886275786576,197000
990,8,7.780303087908373,3,1997,6.769641976852503,2,1396,3.0,4.0,3.0,25.0,4.0,64,3988009,1948816,625.0,60.53311613971656,348000
991,8,7.463363045520021,2,1882,6.052089168924417,1,916,3.0,3.0,3.0,6.0,2.0,64,3541924,839056,36.0,55.70178794923388,168000
992,6,7.524021415206125,2,1964,6.089044875446846,2,822,2.0,3.0,3.0,11.0,3.0,36,3857296,675684,121.0,56.610898256480375,187000
993,6,7.313886831633462,2,2005,6.336825731146441,2,750,2.0,4.0,3.0,17.0,3.0,36,4020025,562500,289.0,53.492940585941355,173900
994,10,7.449498005382849,3,2006,6.668228248417403,2,1700,4.0,5.0,4.0,24.0,4.0,100,4024036,2890000,576.0,55.49502053220304,337500
995,4,7.115582126184454,1,1946,5.723585101952381,1,747,2.0,3.0,2.0,4.0,2.0,16,3786916,558009,16.0,50.63150899447567,121600
996,5,6.957497370876951,1,1961,5.910796644040527,1,1050,2.0,3.0,2.0,11.0,2.0,25,3845521,1102500,121.0,48.40676966575969,136500
997,6,7.274479558773871,2,1970,6.423246963533519,2,1442,2.0,3.0,2.0,14.0,3.0,36,3880900,2079364,196.0,52.91805285101889,185000
998,3,6.982862751468942,1,1922,5.351858133476067,1,1007,2.0,3.0,2.0,2.0,2.0,9,3694084,1014049,4.0,48.760372205852406,91000
999,7,7.097548850614793,2,2006,6.450470422144176,2,1187,3.0,4.0,3.0,17.0,3.0,49,4024036,1408969,289.0,50.37519968686336,206000
1000,3,6.851184927493743,2,1952,6.270988431858299,1,0,2.0,1.0,1.0,5.0,2.0,9,3810304,0,25.0,46.93873491071744,82000
1001,5,6.539585955617669,1,1920,5.37989735354046,1,691,2.0,2.0,4.0,6.0,2.0,25,3686400,477481,36.0,42.76618447091187,86000
1002,8,7.362010551259734,3,2006,6.715383386334681,2,1574,3.0,4.0,3.0,20.0,3.0,64,4024036,2477476,400.0,54.199199356859644,232000
1003,5,7.427144133408616,2,1976,6.270988431858299,2,1680,2.0,3.0,2.0,14.0,2.0,25,3904576,2822400,196.0,55.16246997842602,136905
1004,7,7.316548177182976,2,2005,6.126869184114185,2,1346,3.0,4.0,3.0,16.0,4.0,49,4020025,1811716,256.0,53.53187722903953,181000
1005,5,6.893656354602635,1,1977,5.796057750765372,2,985,3.0,4.0,2.0,17.0,2.0,25,3908529,970225,289.0,47.52249793535329,149900
1006,6,7.4133673356952405,2,1970,6.184148890937483,2,1657,2.0,4.0,2.0,11.0,2.0,36,3880900,2745649,121.0,54.95801525395315,163500
1007,4,6.996681488176539,1,1970,5.659482215759621,1,546,2.0,3.0,2.0,1.0,3.0,16,3880900,298116,1.0,48.95355184699227,88000
1008,7,7.444833273892193,2,2004,6.311734809152915,2,1710,3.0,5.0,3.0,12.0,4.0,49,4016016,2924100,144.0,55.42554247605236,240000
1009,5,7.328437352895162,0,1926,0.0,2,1008,2.0,3.0,2.0,9.0,1.0,25,3709476,1016064,81.0,53.70599403530905,102000
1010,5,7.148345743900068,1,1948,5.746203190540153,2,720,2.0,3.0,2.0,7.0,2.0,25,3794704,518400,49.0,51.098846874334214,135000
1011,5,7.417580402414544,0,1965,0.0,2,0,2.0,1.0,2.0,5.0,1.0,25,3861225,0,25.0,55.02049902628431,100000
1012,6,7.315218389752975,1,1923,5.198497031265826,1,602,2.0,3.0,3.0,18.0,2.0,36,3697929,362404,324.0,53.5124200897801,165000
1013,5,6.930494765951626,1,1910,5.638354669333745,1,1022,2.0,3.0,2.0,6.0,2.0,25,3648100,1044484,36.0,48.031757700882885,85000
1014,6,6.9874902470009905,1,1948,5.484796933490655,1,1082,2.0,3.0,2.0,11.0,2.0,36,3794704,1170724,121.0,48.82501995193396,119200
1015,8,7.418180822726788,2,2001,6.270988431858299,2,810,3.0,4.0,3.0,14.0,4.0,64,4004001,656100,196.0,55.02940671867148,227000
1016,7,7.316548177182976,2,1996,6.171700597410915,2,1504,3.0,4.0,3.0,17.0,4.0,49,3984016,2262016,289.0,53.53187722903953,203000
1017,8,7.215975002651466,2,1984,6.338594078203183,1,1220,3.0,4.0,3.0,23.0,3.0,64,3936256,1488400,529.0,52.07029523889082,187500
1018,7,7.29505641646263,2,1991,5.998936561946683,2,384,3.0,4.0,3.0,15.0,3.0,49,3964081,147456,225.0,53.2178481193726,160000
1019,7,7.317876198626496,2,2005,6.089044875446846,2,1362,3.0,4.0,3.0,16.0,4.0,49,4020025,1855044,256.0,53.55131205842417,213490
1020,4,7.0326242610280065,2,2005,6.113682179832232,1,1132,2.0,4.0,3.0,5.0,4.0,16,4020025,1281424,25.0,49.45780399679971,176000
1021,7,7.107425474110705,2,2006,6.450470422144176,2,1199,3.0,4.0,3.0,17.0,3.0,49,4024036,1437601,289.0,50.51549687003777,194000
1022,5,7.130098510125578,1,1930,5.081404364984463,1,912,2.0,3.0,2.0,6.0,2.0,25,3724900,831744,36.0,50.83830476409498,87000
1023,7,7.316548177182976,2,2005,6.082218910376446,2,1346,3.0,4.0,3.0,16.0,4.0,49,4020025,1811716,256.0,53.53187722903953,191000
1024,8,7.972121128921655,2,1976,6.501289670540389,2,1565,3.0,4.0,3.0,22.0,4.0,64,3904576,2449225,484.0,63.554715294199084,287000
1025,5,6.78332520060396,2,1972,6.135564891081739,1,882,2.0,3.0,2.0,17.0,2.0,25,3888784,777924,289.0,46.01350077714875,112500
1026,5,7.142827401161621,2,1960,6.135564891081739,1,1268,2.0,3.0,2.0,11.0,2.0,25,3841600,1607824,121.0,51.019983282785276,167500
1027,8,7.4067107301776405,3,2007,6.68586094706836,2,1638,3.0,4.0,3.0,22.0,3.0,64,4028049,2683044,484.0,54.859363840528594,293077
1028,5,7.227662498728654,1,1941,5.484796933490655,1,768,2.0,3.0,2.0,11.0,2.0,25,3767481,589824,121.0,52.23910519552854,105000
1029,6,7.105786129481271,1,1972,5.579729825986222,1,672,2.0,3.0,2.0,3.0,2.0,36,3888784,451584,9.0,50.49219651792843,118000
1030,5,7.564757012905729,0,1916,0.0,2,686,2.0,3.0,2.0,9.0,1.0,25,3671056,470596,81.0,57.22554866430641,160000
1031,7,8.03365842788615,2,1920,6.511745329644728,2,824,2.0,3.0,2.0,9.0,4.0,49,3686400,678976,81.0,64.53966773594618,197000
1032,8,7.83241092718792,3,1993,6.680854678790215,2,1338,3.0,4.0,3.0,25.0,3.0,64,3972049,1790244,625.0,61.346660932332725,310000
1033,7,7.411556287811163,3,2002,6.803505257608338,2,1654,3.0,4.0,3.0,17.0,2.0,49,4008004,2735716,289.0,54.931166607393195,230000
1034,5,6.86171134048073,1,1938,5.484796933490655,1,920,2.0,2.0,1.0,18.0,2.0,25,3755844,846400,324.0,47.08308252008186,119750
1035,4,6.740519359606223,1,1957,5.673323267171493,1,0,2.0,1.0,2.0,5.0,2.0,16,3829849,0,25.0,45.43460123722629,84000
1036,9,7.390798521735676,3,2007,6.816735880594968,2,1620,3.0,5.0,4.0,22.0,4.0,81,4028049,2624400,484.0,54.623902788890256,315500
1037,8,7.724888439323074,2,2001,6.80903930604298,2,1055,3.0,4.0,3.0,17.0,4.0,64,4004001,1113025,289.0,59.67390139998728,287000
1038,4,7.20414929203594,0,1970,0.0,1,546,2.0,3.0,2.0,1.0,1.0,16,3880900,298116,1.0,51.899767021941926,97000
1039,4,6.447305862541213,1,1970,5.659482215759621,1,630,2.0,4.0,2.0,1.0,2.0,16,3880900,396900,1.0,41.56775288515829,80000
1040,5,7.4977617006225685,2,1957,6.184148890937483,2,1134,2.0,3.0,2.0,7.0,3.0,25,3829849,1285956,49.0,56.21643051932263,155000
1041,6,7.398174092970465,2,1966,6.184148890937483,1,800,2.0,3.0,3.0,14.0,2.0,36,3865156,640000,196.0,54.73297990989936,173000
1042,6,7.175489713624222,2,2005,6.437751649736401,2,1306,3.0,4.0,3.0,24.0,3.0,36,4020025,1705636,576.0,51.48765263032701,196000
1043,7,7.753623546559746,2,1990,6.244166900663736,2,1475,2.0,4.0,3.0,13.0,2.0,49,3960100,2175625,169.0,60.11867810176574,262280
1044,8,7.83399634170946,2,1981,6.297109319933935,2,2524,3.0,4.0,3.0,14.0,4.0,64,3924361,6370576,196.0,61.3714986819172,278000
1045,3,7.458186157340487,2,1955,6.115892125483034,2,0,2.0,1.0,2.0,5.0,2.0,9,3822025,0,25.0,55.624540757545255,139600
1047,5,6.898714534329988,2,1994,6.511745329644728,1,990,2.0,4.0,2.0,17.0,2.0,25,3976036,980100,289.0,47.592262226175826,145000
1048,5,7.4798641311650265,2,1960,5.820082930352362,1,0,2.0,1.0,2.0,12.0,2.0,25,3841600,0,144.0,55.94836742068914,115000
1049,4,6.836259277277067,1,1946,5.733341276897746,1,0,2.0,1.0,3.0,5.0,2.0,16,3786916,0,25.0,46.73444090615677,84900
1050,7,7.172424577124845,2,2007,6.07993319509559,2,1302,3.0,4.0,3.0,15.0,4.0,49,4028049,1695204,225.0,51.443674314544516,176485
1051,7,7.183111701743281,2,2007,6.089044875446846,2,1316,3.0,4.0,3.0,17.0,4.0,49,4028049,1731856,289.0,51.59709371972125,200141
1052,6,7.589841512182657,2,1964,6.293419278846481,1,816,2.0,3.0,2.0,11.0,3.0,36,3857296,665856,121.0,57.605694180051124,165000
1053,5,7.3310603052186325,1,1957,5.8998973535824915,1,1216,2.0,3.0,2.0,5.0,2.0,25,3829849,1478656,25.0,53.74444519875231,144500
1054,8,7.595889917718538,2,2002,6.375024819828097,2,1065,3.0,4.0,3.0,17.0,4.0,64,4008004,1134225,289.0,57.69754364209814,255000
1055,6,7.329093736246592,2,1976,6.171700597410915,2,1193,2.0,4.0,2.0,14.0,4.0,36,3904576,1423249,196.0,53.71561499468903,180000
1056,7,7.21890970761906,2,2005,6.184148890937483,2,1364,3.0,4.0,3.0,24.0,3.0,49,4020025,1860496,576.0,52.11265736675671,185850
1057,7,7.523481312573497,2,1994,6.148468295917647,2,973,3.0,4.0,3.0,25.0,4.0,49,3976036,946729,625.0,56.60277106064263,248000
1058,9,7.68937110752969,3,2008,6.729824070489475,2,1104,4.0,5.0,4.0,24.0,4.0,81,4032064,1218816,576.0,59.12642802931238,335000
1059,6,7.596894438144544,2,1932,6.07073772800249,1,854,2.0,3.0,2.0,18.0,2.0,36,3732624,729316,324.0,57.7128051043115,220000
1060,8,7.199678345691172,2,2001,6.368187186350492,2,1338,3.0,4.0,3.0,23.0,4.0,64,4004001,1790244,529.0,51.835368281414375,213500
1061,3,6.796823718274855,3,1935,7.130098510125578,1,894,1.0,3.0,2.0,2.0,3.0,9,3744225,799236,4.0,46.19681265730363,81000
1062,5,7.757051142032013,2,1900,6.329720905522696,2,662,2.0,3.0,2.0,6.0,2.0,25,3610000,438244,36.0,60.17184242010016,90000
1063,6,7.00669522683704,2,1925,6.089044875446846,1,1103,2.0,3.0,3.0,6.0,2.0,36,3705625,1216609,36.0,49.09377800178096,110500
1064,5,7.051855622955894,2,1966,6.175867270105761,1,1154,2.0,3.0,2.0,11.0,3.0,25,3865156,1331716,121.0,49.72866772701466,154000
1065,7,7.72356247227797,2,1996,6.280395838960195,2,1306,3.0,5.0,3.0,19.0,3.0,49,3984016,1705636,361.0,59.653417263180586,328000
1066,6,7.360103972989152,2,1993,5.942799375126701,2,799,3.0,4.0,2.0,15.0,3.0,36,3972049,638401,225.0,54.1711304932107,178000
1067,6,7.385230923066573,2,1964,6.093569770045136,1,780,2.0,3.0,2.0,11.0,3.0,36,3857296,608400,121.0,54.54163578701875,167900
1068,6,7.8328075165248645,2,1973,6.3578422665081,2,942,2.0,4.0,2.0,1.0,4.0,36,3892729,887364,1.0,61.35287359092842,151400
1069,5,6.795705775173514,2,1949,6.3578422665081,1,845,2.0,3.0,3.0,11.0,2.0,25,3798601,714025,121.0,46.181616982726645,135000
1070,5,6.955592608396297,1,1956,5.659482215759621,1,1048,2.0,3.0,2.0,11.0,2.0,25,3825936,1098304,121.0,48.3802685339772,135000
1071,6,7.350516171833998,2,1968,6.091309882077698,1,727,2.0,3.0,2.0,14.0,2.0,36,3873024,528529,196.0,54.03008799239314,154000
1072,5,7.284134806195205,1,1948,5.638354669333745,1,810,2.0,2.0,2.0,5.0,2.0,25,3794704,656100,25.0,53.05861987482445,91500
1073,6,7.2633296174768365,2,1977,6.089044875446846,1,690,2.0,3.0,2.0,5.0,4.0,36,3908529,476100,25.0,52.75595713211621,159500
1074,7,7.123672785204607,3,2006,6.717804695023691,2,1240,3.0,4.0,3.0,17.0,3.0,49,4024036,1537600,289.0,50.74671395066476,194000
1075,7,7.462214939768189,1,1940,5.484796933490655,1,800,2.0,3.0,2.0,18.0,2.0,49,3763600,640000,324.0,55.68465180729956,219500
1076,5,7.2909747781429814,2,1936,6.340359303727752,2,796,2.0,2.0,3.0,6.0,2.0,25,3748096,633616,36.0,53.1583132155171,170000
1077,5,7.00033446027523,1,1969,5.703782474656201,1,1096,2.0,3.0,2.0,11.0,4.0,25,3876961,1201216,121.0,49.0046825557169,138800
1078,6,6.744059186311348,2,2004,6.042632833682381,1,848,3.0,4.0,3.0,17.0,3.0,36,4016016,719104,289.0,45.48233430847048,155900
1079,5,6.898714534329988,1,1994,5.703782474656201,1,990,2.0,4.0,2.0,17.0,2.0,25,3976036,980100,289.0,47.592262226175826,126000
1080,6,7.138073034044347,2,1971,6.270988431858299,2,1258,3.0,3.0,3.0,14.0,3.0,36,3884841,1582564,196.0,50.95208663935107,145000
1081,5,6.947937068614969,1,1963,5.733341276897746,1,1040,2.0,3.0,2.0,7.0,4.0,25,3853369,1081600,49.0,48.27382950943397,133000
1082,7,7.286191714702382,2,2002,6.269096283706261,2,1459,3.0,4.0,3.0,17.0,3.0,49,4008004,2128681,289.0,53.08858970339764,192000
1083,6,7.132497551660044,1,1964,6.135564891081739,1,1251,2.0,3.0,2.0,11.0,3.0,36,3857296,1565001,121.0,50.87252132443652,160000
1084,6,7.312553498102598,2,1995,6.016157159698354,2,691,2.0,4.0,2.0,15.0,4.0,36,3980025,477481,225.0,53.47343866261254,187500
1085,6,6.904750769961838,2,1992,6.336825731146441,1,936,2.0,4.0,3.0,13.0,2.0,36,3968064,876096,169.0,47.675583195288596,147000
1086,4,6.996681488176539,1,1973,5.659482215759621,1,546,2.0,3.0,2.0,1.0,3.0,16,3892729,298116,1.0,48.95355184699227,83500
1087,8,7.577633832602728,3,2005,6.950814768442584,2,1082,3.0,4.0,3.0,20.0,3.0,64,4020025,1170724,400.0,57.420534501005505,252000
1088,7,7.444248649496705,2,2004,5.942799375126701,2,970,3.0,4.0,3.0,5.0,2.0,49,4016016,940900,25.0,55.41683795553352,137500
1089,8,7.129297548929373,2,2005,6.311734809152915,1,1247,3.0,4.0,3.0,20.0,4.0,64,4020025,1555009,400.0,50.82688354117037,197000
1090,3,6.947937068614969,2,1950,5.993961427306569,2,0,2.0,1.0,2.0,11.0,2.0,9,3802500,0,121.0,48.27382950943397,92900
1091,7,7.133295954896068,2,1999,6.137727054086234,2,600,3.0,4.0,3.0,20.0,2.0,49,3996001,360000,400.0,50.883911180136614,160000
1092,6,7.43543801981455,2,1925,6.3578422665081,2,1181,2.0,3.0,2.0,9.0,2.0,36,3705625,1394761,81.0,55.28573854650372,136500
1093,5,7.0909098220799835,2,1965,6.785587645007929,1,864,2.0,3.0,3.0,11.0,2.0,25,3861225,746496,121.0,50.28100210487038,146000
1094,5,6.842683282238422,1,1956,5.733341276897746,1,936,2.0,3.0,2.0,11.0,4.0,25,3825936,876096,121.0,46.82231450102518,129000
1095,6,7.181591944611865,2,2006,6.089044875446846,2,1314,3.0,4.0,3.0,17.0,3.0,36,4024036,1726596,289.0,51.57526285891403,176432
