,OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,FullBath,TotalBsmtSF,ExterQual_E,BsmtQual_E,KitchenQual_E,Neighborhood_E,GarageFinish_E,GarageType_E,Foundation_E,OverallQual2,TotalBsmtSF2,Neighborhood_E2
1085,6,6.904750769961838,2,1992,6.336825731146441,1,6.842683282238422,2.0,4.0,3.0,13.0,2.0,6.0,6.0,36,46.82231450102518,169.0
1086,4,6.996681488176539,1,1973,5.659482215759621,1,6.304448802421981,2.0,3.0,2.0,1.0,3.0,6.0,3.0,16,39.746074702359955,1.0
1087,8,7.577633832602728,3,2005,6.950814768442584,2,6.9874902470009905,3.0,4.0,3.0,20.0,3.0,6.0,6.0,64,48.82501995193396,400.0
1088,7,7.444248649496705,2,2004,5.942799375126701,2,6.878326468291325,3.0,4.0,3.0,5.0,2.0,3.0,6.0,49,47.311375004397014,25.0
1089,8,7.129297548929373,2,2005,6.311734809152915,1,7.129297548929373,3.0,4.0,3.0,20.0,4.0,6.0,6.0,64,50.82688354117037,400.0
1090,3,6.947937068614969,2,1950,5.993961427306569,2,0.0,2.0,1.0,2.0,11.0,2.0,3.0,1.0,9,0.0,121.0
1091,7,7.133295954896068,2,1999,6.137727054086234,2,6.398594934535208,3.0,4.0,3.0,20.0,2.0,3.0,6.0,49,40.942017136259615,400.0
1092,6,7.43543801981455,2,1925,6.3578422665081,2,7.074963197966044,2.0,3.0,2.0,9.0,2.0,3.0,6.0,36,50.05510425257391,81.0
1093,5,7.0909098220799835,2,1965,6.785587645007929,1,6.762729506931879,2.0,3.0,3.0,11.0,2.0,3.0,3.0,25,45.734510383927095,121.0
1094,5,6.842683282238422,1,1956,5.733341276897746,1,6.842683282238422,2.0,3.0,2.0,11.0,4.0,6.0,3.0,25,46.82231450102518,121.0
1095,6,7.181591944611865,2,2006,6.089044875446846,2,7.181591944611865,3.0,4.0,3.0,17.0,3.0,6.0,6.0,36,51.57526285891403,289.0
1096,6,7.212294468500341,0,1914,0.0,1,6.529418838262226,2.0,3.0,3.0,2.0,1.0,1.0,6.0,36,42.63331036545363,4.0
1097,8,6.9930151229329605,2,1986,6.135564891081739,1,6.980075940561763,3.0,4.0,3.0,23.0,3.0,6.0,3.0,64,48.72146013600918,529.0
1098,4,7.1891677384203225,1,1936,5.484796933490655,1,6.511745329644728,2.0,3.0,2.0,4.0,2.0,3.0,2.0,16,42.402827238149925,16.0
1099,7,7.379008127628304,2,1978,6.171700597410915,2,7.148345743900068,2.0,4.0,2.0,14.0,3.0,6.0,3.0,49,51.098846874334214,196.0
1100,2,6.0844994130751715,1,1920,5.5093883366279774,1,5.673323267171493,2.0,3.0,1.0,9.0,2.0,3.0,3.0,4,32.186596893829424,81.0
1101,5,6.85751406254539,1,1971,5.638354669333745,1,6.85751406254539,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,47.02549911800779,121.0
1102,5,7.034387929915503,1,1960,5.541263545158426,1,6.918695219020472,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,47.86834353369673,121.0
1103,6,7.085901464365611,2,1959,6.29156913955832,1,6.486160788944089,2.0,3.0,2.0,11.0,4.0,7.0,3.0,36,42.0702817800358,121.0
1104,5,7.172424577124845,2,1970,6.089044875446846,2,6.447305862541213,2.0,3.0,2.0,3.0,2.0,3.0,3.0,25,41.56775288515829,9.0
1105,8,7.872073979866873,2,1994,6.569481420414296,2,7.288927694521257,3.0,5.0,3.0,25.0,3.0,6.0,6.0,64,53.12846693595896,625.0
1106,7,7.274479558773871,2,1990,6.579251212010101,2,6.814542897259958,3.0,4.0,3.0,13.0,4.0,6.0,6.0,49,46.437994898596145,169.0
1107,7,7.611842399580417,2,2006,6.0473721790462776,2,6.767343125265392,3.0,5.0,3.0,15.0,3.0,7.0,6.0,49,45.796932975076764,225.0
1108,6,7.43307534889858,2,2000,6.139884552226255,2,6.829793737512425,2.0,4.0,2.0,15.0,3.0,6.0,6.0,36,46.646082496963935,225.0
1109,8,7.515889085215125,3,2004,6.760414691083428,2,7.515889085215125,3.0,5.0,3.0,24.0,4.0,6.0,6.0,64,56.48858874125585,576.0
1110,6,7.413970290190444,2,1995,6.068425588244111,2,6.651571873589727,2.0,4.0,2.0,15.0,4.0,6.0,6.0,36,44.243408389529954,225.0
1111,7,7.583247524303362,2,1976,6.182084906716632,2,6.6895992691789665,2.0,3.0,2.0,14.0,3.0,6.0,3.0,49,44.75073838219976,196.0
1112,5,6.705639094860003,1,1957,5.733341276897746,1,6.705639094860003,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,44.96559567051488,121.0
1113,5,6.9167150203536085,1,1953,5.484796933490655,1,6.9167150203536085,2.0,3.0,3.0,11.0,2.0,6.0,3.0,25,47.84094667278522,121.0
1114,5,6.726233402358747,1,1954,5.7899601708972535,1,6.726233402358747,2.0,3.0,3.0,6.0,2.0,3.0,3.0,25,45.24221578300652,36.0
1115,8,7.45876269238096,3,2007,6.834108738813838,2,7.45876269238096,3.0,5.0,4.0,24.0,3.0,6.0,6.0,64,55.633140901254066,576.0
1116,8,7.258412150595307,2,2002,6.269096283706261,2,6.013715156042802,3.0,4.0,3.0,15.0,4.0,7.0,6.0,64,36.1647699780189,225.0
1117,5,6.796823718274855,2,1967,6.111467339502679,1,6.796823718274855,2.0,3.0,3.0,7.0,3.0,6.0,3.0,25,46.19681265730363,49.0
1118,5,7.379008127628304,1,1958,5.707110264748875,1,6.280395838960195,2.0,3.0,2.0,7.0,3.0,7.0,3.0,25,39.44337189402853,49.0
1119,5,6.947937068614969,1,1959,5.659482215759621,1,6.947937068614969,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,48.27382950943397,121.0
1120,6,6.920671504248683,1,1920,5.733341276897746,1,6.920671504248683,2.0,3.0,2.0,2.0,2.0,3.0,2.0,36,47.89569406971973,4.0
1121,7,7.347943823148687,3,2005,6.663132695990803,2,7.347943823148687,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,53.99227842814894,289.0
1122,4,6.8679744089702925,1,1956,5.666426688112432,1,6.511745329644728,2.0,3.0,2.0,5.0,2.0,5.0,3.0,16,42.402827238149925,25.0
1123,5,6.54965074223381,0,1947,0.0,1,6.54965074223381,2.0,3.0,2.0,5.0,1.0,1.0,3.0,25,42.8979248452439,25.0
1124,7,7.301822342137932,2,1992,5.973809611869261,2,5.953243334287785,2.0,4.0,3.0,15.0,4.0,6.0,6.0,49,35.441106197241936,225.0
1125,4,6.913737350659685,2,1955,6.511745329644728,1,6.913737350659685,2.0,3.0,1.0,11.0,2.0,3.0,3.0,16,47.79976415390679,121.0
1126,7,7.349873704738337,3,2007,6.493753839851686,2,7.2254814727822945,3.0,4.0,3.0,16.0,4.0,6.0,6.0,49,52.207582513520194,256.0
1127,7,7.333676395657684,3,2004,6.447305862541213,2,7.333676395657684,3.0,4.0,3.0,15.0,4.0,6.0,6.0,49,53.78280947622668,225.0
1128,7,7.580699752224563,2,2004,6.075346031088684,2,6.742880635791903,3.0,4.0,3.0,15.0,4.0,7.0,6.0,49,45.46643926853742,225.0
1129,5,6.842683282238422,2,1980,6.511745329644728,1,6.842683282238422,2.0,4.0,2.0,6.0,2.0,3.0,3.0,25,46.82231450102518,36.0
1130,4,7.591861714889934,2,1928,6.3578422665081,2,7.023758954738443,2.0,3.0,3.0,9.0,2.0,3.0,2.0,16,49.33318985426846,81.0
1131,5,6.882437470997847,0,1991,0.0,1,6.882437470997847,2.0,4.0,2.0,12.0,1.0,1.0,6.0,25,47.367945542195244,144.0
1132,6,7.701200180857446,1,1880,5.327876168789581,2,6.9167150203536085,2.0,3.0,1.0,6.0,2.0,3.0,2.0,36,47.84094667278522,36.0
1133,8,7.611347717403621,2,1995,6.1463292576688975,2,7.029087564149662,3.0,4.0,3.0,13.0,3.0,6.0,6.0,64,49.40807198448343,169.0
1134,6,7.3783837129967145,2,1997,6.133398042996649,2,6.821107472256465,2.0,4.0,2.0,15.0,4.0,6.0,6.0,36,46.52750714807298,225.0
1135,6,6.894670039433482,1,1926,5.198497031265826,1,6.8679744089702925,2.0,3.0,2.0,4.0,2.0,3.0,2.0,36,47.16907248227084,16.0
1136,6,7.133295954896068,1,1950,5.666426688112432,1,6.940222469119639,2.0,3.0,2.0,11.0,2.0,6.0,3.0,36,48.166687920873095,121.0
1137,5,6.928537818164665,0,1875,0.0,1,6.660575149839686,2.0,3.0,2.0,7.0,1.0,1.0,3.0,25,44.363261326661956,49.0
1138,6,7.357556200910353,2,1977,6.5722825426940075,2,7.357556200910353,2.0,3.0,3.0,12.0,3.0,6.0,6.0,36,54.133633249554386,144.0
1139,5,7.0630481633881725,2,1920,6.206575926724928,1,6.82001636467413,2.0,3.0,2.0,4.0,2.0,3.0,2.0,25,46.51262321442293,16.0
1140,5,6.859614903654202,2,1951,6.734591659972948,1,6.859614903654202,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,47.05431662643485,121.0
1141,5,7.533158807455563,2,1976,6.184148890937483,2,6.660575149839686,2.0,3.0,3.0,14.0,2.0,6.0,3.0,25,44.363261326661956,196.0
1142,8,7.947678571301568,3,2006,6.959398512133975,3,7.2909747781429814,3.0,5.0,3.0,17.0,3.0,7.0,6.0,64,53.1583132155171,289.0
1143,5,6.914730892718563,0,1959,0.0,1,6.914730892718563,2.0,3.0,2.0,7.0,1.0,1.0,3.0,25,47.81350331871645,49.0
1144,4,6.829793737512425,1,1941,5.638354669333745,1,6.511745329644728,2.0,4.0,1.0,5.0,2.0,3.0,2.0,16,42.402827238149925,25.0
1145,5,7.3632795869630385,1,1928,5.420534999272286,1,6.949856455000773,2.0,3.0,2.0,4.0,2.0,3.0,2.0,25,48.30050474511591,16.0
1146,6,7.1693500166706,2,1985,6.0014148779611505,2,7.1693500166706,3.0,4.0,3.0,13.0,2.0,6.0,3.0,36,51.39957966153473,169.0
1147,7,7.355641102974253,1,1941,5.459585514144159,1,6.558197802812269,2.0,3.0,1.0,18.0,2.0,6.0,3.0,49,43.00995842081167,324.0
1148,7,7.013915474810528,1,1926,5.666426688112432,1,6.35088571671474,2.0,3.0,2.0,6.0,2.0,3.0,6.0,49,40.333749386771295,36.0
1149,7,7.301822342137932,2,1920,5.783825182329737,1,6.478509642208569,2.0,3.0,2.0,6.0,2.0,3.0,6.0,49,41.9710871841894,36.0
1150,6,6.838405200847344,1,1950,5.726847747587197,1,6.838405200847344,2.0,3.0,3.0,11.0,2.0,6.0,3.0,36,46.763785690976,121.0
1151,5,7.2909747781429814,2,1959,6.270988431858299,1,7.2909747781429814,2.0,3.0,1.0,5.0,4.0,6.0,3.0,25,53.1583132155171,25.0
1152,6,7.502186486602924,2,1956,6.154858094016418,1,6.97914527506881,2.0,3.0,4.0,18.0,4.0,6.0,6.0,36,48.7084687705153,324.0
1153,6,6.705639094860003,1,1930,6.07073772800249,1,6.705639094860003,3.0,3.0,2.0,2.0,2.0,3.0,2.0,36,44.96559567051488,4.0
1154,7,7.507141079727608,2,1965,6.20050917404269,1,6.762729506931879,2.0,3.0,3.0,11.0,2.0,6.0,3.0,49,45.734510383927095,121.0
1155,5,7.271008538280992,2,1976,6.270988431858299,2,7.271008538280992,3.0,4.0,3.0,21.0,3.0,6.0,3.0,25,52.867565163755096,441.0
1156,5,7.143617602704121,2,1965,6.220590170099739,2,7.106606137727303,2.0,3.0,3.0,11.0,3.0,6.0,6.0,25,50.50385079678337,121.0
1157,7,7.181591944611865,2,2007,6.440946540632921,2,7.181591944611865,3.0,4.0,3.0,24.0,3.0,6.0,6.0,49,51.57526285891403,576.0
1158,8,7.365812837209472,3,2007,6.7226297948554485,2,7.365812837209472,3.0,4.0,3.0,20.0,3.0,6.0,6.0,64,54.255198752799856,400.0
1159,6,7.537430036586509,2,1974,6.293419278846481,2,6.804614520062624,3.0,3.0,3.0,14.0,3.0,6.0,3.0,36,46.302778766647094,196.0
1160,6,7.284134806195205,2,1978,6.089044875446846,2,6.752270376141742,2.0,4.0,2.0,10.0,2.0,6.0,3.0,36,45.59315523252134,100.0
1161,6,7.403061091090091,2,1954,6.829793737512425,1,7.167809184316444,3.0,3.0,3.0,18.0,2.0,3.0,3.0,36,51.377488502771165,324.0
1162,5,6.796823718274855,2,1968,6.111467339502679,1,6.796823718274855,2.0,4.0,2.0,7.0,4.0,6.0,3.0,25,46.19681265730363,49.0
1163,4,7.138073034044347,2,1969,5.993961427306569,0,7.089243155027514,2.0,4.0,2.0,7.0,2.0,2.0,3.0,16,50.25736851110446,49.0
1164,5,7.267525427828172,2,1978,6.3784261836515865,1,7.215975002651466,2.0,4.0,3.0,21.0,2.0,6.0,6.0,25,52.07029523889082,441.0
1165,7,7.315218389752975,2,2009,6.4692503167957724,2,7.315218389752975,3.0,4.0,3.0,24.0,3.0,6.0,6.0,49,53.5124200897801,576.0
1166,8,7.43543801981455,3,2008,6.655440350367647,2,7.43543801981455,3.0,4.0,3.0,17.0,3.0,6.0,6.0,64,55.28573854650372,289.0
1167,6,7.421775793644647,2,2000,6.159095388491933,2,6.866933284461882,2.0,4.0,2.0,15.0,4.0,6.0,6.0,36,47.154772733250454,225.0
1168,6,7.653969180478774,2,1935,6.293419278846481,2,7.028201432058005,2.0,3.0,3.0,5.0,2.0,5.0,3.0,36,49.39561536958219,25.0
1170,6,7.020190708311925,1,1977,5.883322388488279,1,7.00033446027523,2.0,3.0,2.0,12.0,4.0,6.0,3.0,36,49.0046825557169,144.0
1171,6,7.140453043101158,2,1958,6.073044534100405,1,7.140453043101158,2.0,3.0,2.0,11.0,3.0,6.0,3.0,36,50.98606966073259,121.0
1172,7,7.1316985104669115,2,2006,6.439350371100098,2,6.439350371100098,3.0,4.0,3.0,20.0,4.0,3.0,6.0,49,41.46523320178697,400.0
1173,5,8.034955024502159,0,1946,0.0,3,7.377133712833954,2.0,3.0,4.0,19.0,1.0,1.0,3.0,25,54.42210181703128,361.0
1174,6,7.76046702921342,2,1932,5.8888779583328805,2,6.859614903654202,2.0,4.0,2.0,18.0,2.0,3.0,2.0,36,47.05431662643485,324.0
1175,8,7.96311205897929,2,1992,6.295266001439646,2,7.428927194802272,3.0,4.0,3.0,25.0,4.0,6.0,6.0,64,55.18895926567275,625.0
1176,5,6.828712071641684,1,1984,5.579729825986222,1,6.776506992372183,2.0,3.0,2.0,12.0,2.0,6.0,3.0,25,45.92104701766909,144.0
1177,6,7.110696122978827,1,1926,5.351858133476067,1,6.70808408385307,2.0,3.0,2.0,6.0,2.0,3.0,3.0,36,44.998392076042876,36.0
1178,5,7.203405521083095,1,1921,5.231108616854587,1,6.595780513961311,2.0,3.0,2.0,18.0,2.0,3.0,2.0,25,43.50432058835174,324.0
1179,5,7.025538314638521,0,1954,0.0,1,0.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,25,0.0,25.0
1180,7,7.83002808253384,2,1990,6.542471960506805,2,7.104144092987527,2.0,4.0,2.0,22.0,4.0,6.0,5.0,49,50.46886329392957,484.0
1181,8,7.410347097821024,2,2008,6.180016653652572,2,7.3783837129967145,4.0,5.0,3.0,18.0,4.0,6.0,6.0,64,54.44054621621518,324.0
1183,5,7.030857476116121,2,1920,6.580639137284949,1,7.02197642307216,2.0,3.0,2.0,6.0,2.0,3.0,2.0,25,49.30815288618128,36.0
1184,5,7.360739903058278,3,1963,6.903747257584598,1,7.360739903058278,2.0,3.0,2.0,22.0,3.0,4.0,3.0,25,54.18049192047438,484.0
1185,5,7.108244139731541,1,1924,5.973809611869261,1,6.665683717782408,2.0,3.0,2.0,5.0,2.0,6.0,2.0,25,44.431339425509506,25.0
1186,3,7.438383530044307,2,1900,6.042632833682381,2,6.88653164253051,2.0,2.0,2.0,6.0,2.0,2.0,3.0,9,47.42431806357397,36.0
1187,8,7.393263094763838,3,1994,6.630683385642372,2,7.393263094763838,3.0,4.0,3.0,25.0,3.0,6.0,6.0,64,54.66033918839696,625.0
1188,7,7.415175109613295,2,2002,6.202535517187923,2,6.723832440821209,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,45.209922692239694,289.0
1189,7,7.498315870766981,2,1999,6.093569770045136,2,6.902742737158593,2.0,3.0,3.0,15.0,4.0,6.0,6.0,49,47.6478572953957,225.0
1190,4,7.392031567514591,4,1961,7.213031659834869,1,7.1308988302963465,2.0,3.0,2.0,12.0,4.0,4.0,3.0,16,50.849718127921804,144.0
1191,8,7.273786317844895,2,1999,6.20050917404269,2,6.655440350367647,3.0,4.0,3.0,20.0,2.0,3.0,6.0,64,44.29488625730183,400.0
1192,5,7.29505641646263,1,1925,5.5254529391317835,1,6.555356891810665,2.0,3.0,3.0,6.0,2.0,3.0,6.0,25,42.97270397900958,36.0
1193,6,7.110696122978827,2,1999,5.998936561946683,2,7.110696122978827,2.0,5.0,2.0,12.0,4.0,6.0,6.0,36,50.561999353346124,144.0
1194,6,7.210079628170788,1,1969,5.703782474656201,1,6.498282149476434,2.0,3.0,2.0,7.0,4.0,6.0,3.0,36,42.22767089420406,49.0
1195,6,7.284134806195205,2,2005,5.993961427306569,2,6.591673732008658,2.0,4.0,3.0,15.0,4.0,6.0,6.0,36,43.450162589252955,225.0
1196,7,7.530479995245536,3,2006,6.493753839851686,2,6.779921907472252,3.0,4.0,3.0,15.0,4.0,7.0,6.0,49,45.967341071422176,225.0
1197,7,7.43307534889858,1,1916,5.420534999272286,1,6.704414354964107,2.0,3.0,2.0,6.0,2.0,3.0,2.0,49,44.94917184304878,36.0
1198,7,7.10085190894405,2,2001,6.352629396319567,2,7.10085190894405,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,50.42209783275436,289.0
1199,4,7.232010331664759,2,1963,6.131226489483141,1,6.9584483932976555,2.0,3.0,2.0,7.0,2.0,6.0,3.0,16,48.420004042186726,49.0
1200,4,6.762729506931879,1,1970,5.638354669333745,1,6.762729506931879,2.0,3.0,2.0,11.0,2.0,6.0,3.0,16,45.734510383927095,121.0
1201,7,7.484368643286131,2,1998,6.304448802421981,2,6.7650389767805414,2.0,4.0,3.0,17.0,3.0,6.0,6.0,49,45.765752357359915,289.0
1202,5,7.207118856207756,1,1925,5.37989735354046,1,6.785587645007929,2.0,3.0,2.0,4.0,2.0,3.0,2.0,25,46.044199688084255,16.0
1203,7,7.396948602621014,2,2000,6.113682179832232,2,7.396948602621014,3.0,4.0,3.0,17.0,2.0,6.0,6.0,49,54.71484862981696,289.0
1204,5,6.980075940561763,2,1975,6.206575926724928,1,6.963189985870238,2.0,4.0,2.0,14.0,3.0,6.0,3.0,25,48.48601477932356,196.0
1205,7,7.69484807238461,3,1990,6.553933404025811,2,7.677400430514807,3.0,4.0,3.0,13.0,3.0,6.0,3.0,49,58.94247737046895,169.0
1206,4,6.963189985870238,1,1966,5.953243334287785,1,6.963189985870238,2.0,3.0,2.0,13.0,2.0,3.0,3.0,16,48.48601477932356,169.0
1207,6,7.438971592395862,2,2003,6.300785794663244,2,7.428333194190806,3.0,4.0,3.0,17.0,3.0,6.0,6.0,36,55.18013404391698,289.0
1208,5,7.157735484249907,2,1962,6.2285110035911835,1,6.837332814685591,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,46.74912001877639,121.0
1209,8,7.415175109613295,2,2006,6.2166061010848646,2,7.415175109613295,3.0,5.0,3.0,20.0,3.0,6.0,6.0,64,54.98482190622854,400.0
1210,6,7.520776415062797,2,1992,6.137727054086234,2,6.962243464266207,3.0,4.0,3.0,13.0,3.0,6.0,6.0,36,48.47283405571751,169.0
1211,8,7.469083884921234,2,1988,6.20050917404269,2,6.327936783729195,3.0,4.0,2.0,15.0,3.0,5.0,5.0,64,40.04278393887299,225.0
1212,4,6.511745329644728,1,1941,5.459585514144159,1,6.511745329644728,2.0,3.0,2.0,5.0,2.0,6.0,3.0,16,42.402827238149925,25.0
1213,4,6.8679744089702925,1,1965,5.8998973535824915,0,6.47543271670409,2.0,3.0,2.0,7.0,2.0,6.0,3.0,16,41.93122886856172,49.0
1214,5,6.907755278982137,1,1962,5.707110264748875,1,6.8308742346461795,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,46.66084280955303,121.0
1215,5,6.796823718274855,1,1966,5.953243334287785,1,6.796823718274855,2.0,3.0,2.0,7.0,3.0,3.0,3.0,25,46.19681265730363,49.0
1216,6,7.551186867296149,2,1978,6.29156913955832,2,0.0,2.0,1.0,2.0,7.0,2.0,6.0,1.0,36,0.0,49.0
1217,8,7.181591944611865,2,2009,6.315358001522335,2,7.170888478512505,3.0,4.0,3.0,20.0,3.0,6.0,6.0,64,51.421641571263386,400.0
1218,4,6.816735880594968,0,1947,0.0,1,0.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,16,0.0,16.0
1219,6,7.105786129481271,0,1971,0.0,1,6.511745329644728,2.0,3.0,2.0,3.0,1.0,1.0,3.0,36,42.402827238149925,9.0
1220,5,6.816735880594968,1,1964,5.666426688112432,1,6.816735880594968,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,46.46788806579085,121.0
1221,5,7.10002716662926,1,1968,5.777652323222656,1,6.859614903654202,2.0,3.0,2.0,7.0,2.0,6.0,3.0,25,47.05431662643485,49.0
1222,6,7.52131798019924,1,1949,5.755742213586912,2,6.947937068614969,2.0,3.0,2.0,11.0,2.0,6.0,3.0,36,48.27382950943397,121.0
1223,5,7.667158255319148,2,1951,6.270988431858299,2,7.667158255319148,2.0,3.0,2.0,11.0,2.0,3.0,3.0,25,58.785315712108556,121.0
1224,7,7.307202314764738,2,2004,5.963579343618446,2,6.670766320845874,3.0,4.0,3.0,15.0,4.0,6.0,6.0,49,44.499123307331594,225.0
1225,6,7.037905963447182,1,1958,5.579729825986222,1,6.3784261836515865,2.0,3.0,2.0,11.0,3.0,6.0,3.0,36,40.684320580292145,121.0
1226,6,7.56734567601324,3,2007,6.505784060128229,2,6.796823718274855,3.0,4.0,3.0,20.0,4.0,7.0,6.0,36,46.19681265730363,400.0
1227,5,6.816735880594968,2,1965,6.3578422665081,1,6.816735880594968,2.0,3.0,3.0,11.0,2.0,3.0,3.0,25,46.46788806579085,121.0
1228,9,7.440146680662688,3,2008,6.959398512133975,1,7.440146680662688,4.0,5.0,4.0,24.0,4.0,6.0,6.0,81,55.35578262977602,576.0
1229,5,7.318539548567902,1,1960,6.003887067106539,2,6.98100574072173,2.0,3.0,2.0,11.0,2.0,5.0,3.0,25,48.73444115198975,121.0
1230,5,7.8713112033234065,2,1977,6.398594934535208,2,7.216709486709457,2.0,4.0,2.0,7.0,3.0,7.0,3.0,25,52.08089581556228,49.0
1231,5,7.0825485693553,2,1962,6.293419278846481,1,7.009408932708637,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,49.13181358593563,121.0
1232,4,7.110696122978827,2,1962,6.137727054086234,2,0.0,2.0,1.0,2.0,11.0,2.0,2.0,1.0,16,0.0,121.0
1233,5,7.080867896690782,2,1959,6.2766434893416445,1,7.080867896690782,2.0,3.0,2.0,11.0,3.0,6.0,3.0,25,50.138690170386134,121.0
1234,5,7.583247524303362,0,1911,0.0,1,6.846943139585379,2.0,3.0,2.0,9.0,1.0,1.0,6.0,25,46.880630356715294,81.0
1235,5,7.487173694213739,1,1914,5.198497031265826,1,6.617402977974478,2.0,4.0,2.0,18.0,2.0,3.0,2.0,25,43.79002217290549,324.0
1236,7,7.394493107219038,2,2003,6.163314804034641,2,6.639875833826536,3.0,4.0,3.0,24.0,3.0,7.0,6.0,49,44.08795108863363,576.0
1237,7,7.575071699507561,2,2004,6.075346031088684,2,6.742880635791903,3.0,4.0,3.0,17.0,4.0,7.0,6.0,49,45.46643926853742,289.0
1238,6,7.040536390215956,2,2005,6.184148890937483,1,7.040536390215956,3.0,4.0,2.0,13.0,2.0,3.0,6.0,36,49.56915266195512,169.0
1239,8,7.3031700512368,2,2006,6.159095388491933,2,7.29776828253138,3.0,4.0,4.0,22.0,3.0,6.0,6.0,64,53.25742190552101,484.0
1240,7,7.478169694159785,2,2003,6.298949246855942,2,6.785587645007929,3.0,4.0,3.0,17.0,3.0,6.0,6.0,49,46.044199688084255,289.0
1241,7,7.432483807917119,3,2007,6.86171134048073,2,7.432483807917119,3.0,4.0,3.0,20.0,3.0,6.0,6.0,49,55.241815554950165,400.0
1242,7,7.068172000388042,2,1974,6.270988431858299,2,6.960347729101308,2.0,4.0,3.0,14.0,3.0,6.0,3.0,49,48.446440510005736,196.0
1243,10,7.638679823876112,3,2006,6.7464121285733745,2,7.638679823876112,4.0,5.0,4.0,24.0,4.0,6.0,6.0,100,58.34942945169199,576.0
1244,8,7.325148957955575,2,1929,5.993961427306569,1,6.675823221634848,2.0,4.0,3.0,18.0,2.0,3.0,6.0,64,44.56661568651908,324.0
1245,6,7.533158807455563,2,1984,6.169610732491456,3,6.373319789577012,2.0,4.0,2.0,14.0,4.0,7.0,3.0,36,40.61920514021397,196.0
1246,7,7.348587530927593,2,2005,6.423246963533519,2,6.6293632534374485,3.0,4.0,3.0,20.0,3.0,6.0,6.0,49,43.948457146026755,400.0
1247,6,6.942156705699469,3,1976,6.790097235513905,1,6.920671504248683,2.0,3.0,2.0,12.0,2.0,6.0,3.0,36,47.89569406971973,144.0
1248,6,7.629975707027789,2,1917,5.983936280687191,1,6.601230118728877,2.0,4.0,2.0,6.0,2.0,3.0,2.0,36,43.57623908041326,36.0
1249,5,6.8966943316227125,1,1950,5.6240175061873385,1,6.776506992372183,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,45.92104701766909,121.0
1250,7,7.65491704784832,2,1968,6.259581464064923,2,7.65491704784832,3.0,3.0,4.0,11.0,4.0,6.0,3.0,49,58.59775500943884,121.0
1251,7,7.2485040723706105,2,2003,6.171700597410915,2,7.2485040723706105,3.0,4.0,3.0,24.0,3.0,6.0,6.0,49,52.54081128717333,576.0
1252,5,6.774223886357614,1,1968,5.666426688112432,1,6.762729506931879,2.0,3.0,2.0,12.0,3.0,6.0,3.0,25,45.734510383927095,144.0
1253,7,7.681560362559537,2,1974,6.251903883165888,2,7.084226422097916,3.0,3.0,3.0,21.0,3.0,6.0,3.0,49,50.186263999550235,441.0
1254,7,7.4127640174265625,2,2003,5.986452005284438,2,6.616065185132817,3.0,4.0,3.0,5.0,4.0,7.0,6.0,49,43.772318533926544,25.0
1255,6,7.221105098182496,1,1931,6.329720905522696,1,6.785587645007929,2.0,3.0,2.0,4.0,2.0,3.0,2.0,36,46.044199688084255,16.0
1256,8,7.59488438721652,2,1994,6.539585955617669,2,7.594381242551817,3.0,4.0,3.0,25.0,4.0,6.0,6.0,64,57.674626457222885,625.0
1257,5,6.762729506931879,0,1922,0.0,1,6.762729506931879,2.0,2.0,2.0,5.0,1.0,1.0,6.0,25,45.734510383927095,25.0
1258,7,7.062191632286556,2,2005,5.993961427306569,2,6.75343791859778,3.0,4.0,3.0,15.0,4.0,6.0,6.0,49,45.60892372035431,225.0
1259,6,6.961296045910167,2,1969,6.133398042996649,1,6.961296045910167,2.0,4.0,2.0,11.0,2.0,6.0,3.0,36,48.459642638804524,121.0
1260,6,7.424165281042028,2,1999,6.220590170099739,2,6.7357800142423265,2.0,4.0,2.0,15.0,4.0,7.0,6.0,36,45.370732400266355,225.0
1261,5,6.957497370876951,1,1956,5.82600010738045,1,6.957497370876951,2.0,3.0,2.0,11.0,2.0,6.0,3.0,25,48.40676966575969,121.0
1262,4,7.489412083508719,1,1957,5.720311776607412,1,7.007600613951853,2.0,3.0,2.0,19.0,2.0,6.0,3.0,16,49.10646636465839,361.0
1263,6,7.509335266016592,2,1919,6.255750041753367,1,6.639875833826536,2.0,3.0,2.0,4.0,2.0,3.0,6.0,36,44.08795108863363,16.0
1264,6,7.198931240688173,2,1998,6.238324625039508,2,7.2485040723706105,3.0,4.0,3.0,11.0,4.0,6.0,6.0,36,52.54081128717333,121.0
